店舗コード,GTIN,商品名,有効開始日付,無効予定日,
546,12345678902231,商品02231,2012/02/04,2013/01/07
546,12345678902232,商品02232,2012/02/05,2013/01/08
546,12345678902233,商品02233,2012/02/06,2013/01/08
546,12345678902234,商品02234,2012/02/07,2013/01/08
546,12345678902235,商品02235,2012/02/08,2013/01/08
547,12345678902236,商品02236,2012/02/09,2013/01/08
547,12345678902237,商品02237,2012/02/10,2013/01/08
547,12345678902238,商品02238,2012/02/11,2013/01/09
547,12345678902239,商品02239,2012/02/12,2013/01/09
547,12345678902240,商品02240,2012/02/13,2013/01/09
548,12345678902241,商品02241,2012/02/14,2013/01/09
548,12345678902242,商品02242,2012/02/15,2013/01/09
548,12345678902243,商品02243,2012/02/16,2013/01/09
548,12345678902244,商品02244,2012/02/17,2013/01/10
548,12345678902245,商品02245,2012/02/18,2013/01/10
549,12345678902246,商品02246,2012/02/19,2013/01/10
549,12345678902247,商品02247,2012/02/20,2013/01/10
549,12345678902248,商品02248,2012/02/21,2013/01/10
549,12345678902249,商品02249,2012/02/22,2013/01/10
549,12345678902250,商品02250,2012/02/23,2013/01/11
550,12345678902251,商品02251,2012/02/24,2013/01/11
550,12345678902252,商品02252,2012/02/25,2013/01/11
550,12345678902253,商品02253,2012/02/26,2013/01/11
550,12345678902254,商品02254,2012/02/27,2013/01/11
550,12345678902255,商品02255,2012/02/28,2013/01/11
551,12345678902256,商品02256,2012/02/29,2013/01/12
551,12345678902257,商品02257,2012/03/01,2013/01/12
551,12345678902258,商品02258,2012/03/02,2013/01/12
551,12345678902259,商品02259,2012/03/03,2013/01/12
551,12345678902260,商品02260,2012/03/04,2013/01/12
552,12345678902261,商品02261,2012/03/05,2013/01/12
552,12345678902262,商品02262,2012/03/06,2013/01/13
552,12345678902263,商品02263,2012/03/07,2013/01/13
552,12345678902264,商品02264,2012/03/08,2013/01/13
552,12345678902265,商品02265,2012/03/09,2013/01/13
553,12345678902266,商品02266,2012/03/10,2013/01/13
553,12345678902267,商品02267,2012/03/11,2013/01/13
553,12345678902268,商品02268,2012/03/12,2013/01/14
553,12345678902269,商品02269,2012/03/13,2013/01/14
553,12345678902270,商品02270,2012/03/14,2013/01/14
554,12345678902271,商品02271,2012/03/15,2013/01/14
554,12345678902272,商品02272,2012/03/16,2013/01/14
554,12345678902273,商品02273,2012/03/17,2013/01/14
554,12345678902274,商品02274,2012/03/18,2013/01/15
554,12345678902275,商品02275,2012/03/19,2013/01/15
555,12345678902276,商品02276,2012/03/20,2013/01/15
555,12345678902277,商品02277,2012/03/21,2013/01/15
555,12345678902278,商品02278,2012/03/22,2013/01/15
555,12345678902279,商品02279,2012/03/23,2013/01/15
555,12345678902280,商品02280,2012/03/24,2013/01/16
556,12345678902281,商品02281,2012/03/25,2013/01/16
556,12345678902282,商品02282,2012/03/26,2013/01/16
556,12345678902283,商品02283,2012/03/27,2013/01/16
556,12345678902284,商品02284,2012/03/28,2013/01/16
556,12345678902285,商品02285,2012/03/29,2013/01/16
557,12345678902286,商品02286,2012/03/30,2013/01/17
557,12345678902287,商品02287,2012/03/31,2013/01/17
557,12345678902288,商品02288,2012/04/01,2013/01/17
557,12345678902289,商品02289,2012/04/02,2013/01/17
557,12345678902290,商品02290,2012/04/03,2013/01/17
558,12345678902291,商品02291,2012/04/04,2013/01/17
558,12345678902292,商品02292,2012/04/05,2013/01/18
558,12345678902293,商品02293,2012/04/06,2013/01/18
558,12345678902294,商品02294,2012/04/07,2013/01/18
558,12345678902295,商品02295,2012/04/08,2013/01/18
559,12345678902296,商品02296,2012/04/09,2013/01/18
559,12345678902297,商品02297,2012/04/10,2013/01/18
559,12345678902298,商品02298,2012/04/11,2013/01/19
559,12345678902299,商品02299,2012/04/12,2013/01/19
559,12345678902300,商品02300,2012/04/13,2013/01/19
560,12345678902301,商品02301,2012/04/14,2013/01/19
560,12345678902302,商品02302,2012/04/15,2013/01/19
560,12345678902303,商品02303,2012/04/16,2013/01/19
560,12345678902304,商品02304,2012/04/17,2013/01/20
560,12345678902305,商品02305,2012/04/18,2013/01/20
561,12345678902306,商品02306,2012/04/19,2013/01/20
561,12345678902307,商品02307,2012/04/20,2013/01/20
561,12345678902308,商品02308,2012/04/21,2013/01/20
561,12345678902309,商品02309,2012/04/22,2013/01/20
561,12345678902310,商品02310,2012/04/23,2013/01/21
562,12345678902311,商品02311,2012/04/24,2013/01/21
562,12345678902312,商品02312,2012/04/25,2013/01/21
562,12345678902313,商品02313,2012/04/26,2013/01/21
562,12345678902314,商品02314,2012/04/27,2013/01/21
562,12345678902315,商品02315,2012/04/28,2013/01/21
563,12345678902316,商品02316,2012/04/29,2013/01/22
563,12345678902317,商品02317,2012/04/30,2013/01/22
563,12345678902318,商品02318,2012/05/01,2013/01/22
563,12345678902319,商品02319,2012/05/02,2013/01/22
563,12345678902320,商品02320,2012/05/03,2013/01/22
564,12345678902321,商品02321,2012/05/04,2013/01/22
564,12345678902322,商品02322,2012/05/05,2013/01/23
564,12345678902323,商品02323,2012/05/06,2013/01/23
564,12345678902324,商品02324,2012/05/07,2013/01/23
564,12345678902325,商品02325,2012/05/08,2013/01/23
565,12345678902326,商品02326,2012/05/09,2013/01/23
565,12345678902327,商品02327,2012/05/10,2013/01/23
565,12345678902328,商品02328,2012/05/11,2013/01/24
565,12345678902329,商品02329,2012/05/12,2013/01/24
565,12345678902330,商品02330,2012/05/13,2013/01/24
566,12345678902331,商品02331,2012/05/14,2013/01/24
566,12345678902332,商品02332,2012/05/15,2013/01/24
566,12345678902333,商品02333,2012/05/16,2013/01/24
566,12345678902334,商品02334,2012/05/17,2013/01/25
566,12345678902335,商品02335,2012/05/18,2013/01/25
567,12345678902336,商品02336,2012/05/19,2013/01/25
567,12345678902337,商品02337,2012/05/20,2013/01/25
567,12345678902338,商品02338,2012/05/21,2013/01/25
567,12345678902339,商品02339,2012/05/22,2013/01/25
567,12345678902340,商品02340,2012/05/23,2013/01/26
568,12345678902341,商品02341,2012/05/24,2013/01/26
568,12345678902342,商品02342,2012/05/25,2013/01/26
568,12345678902343,商品02343,2012/05/26,2013/01/26
568,12345678902344,商品02344,2012/05/27,2013/01/26
568,12345678902345,商品02345,2012/05/28,2013/01/26
569,12345678902346,商品02346,2012/05/29,2013/01/27
569,12345678902347,商品02347,2012/05/30,2013/01/27
569,12345678902348,商品02348,2012/05/31,2013/01/27
569,12345678902349,商品02349,2012/06/01,2013/01/27
569,12345678902350,商品02350,2012/06/02,2013/01/27
570,12345678902351,商品02351,2012/06/03,2013/01/27
570,12345678902352,商品02352,2012/06/04,2013/01/28
570,12345678902353,商品02353,2012/06/05,2013/01/28
570,12345678902354,商品02354,2012/06/06,2013/01/28
570,12345678902355,商品02355,2012/06/07,2013/01/28
571,12345678902356,商品02356,2012/06/08,2013/01/28
571,12345678902357,商品02357,2012/06/09,2013/01/28
571,12345678902358,商品02358,2012/06/10,2013/01/29
571,12345678902359,商品02359,2012/06/11,2013/01/29
571,12345678902360,商品02360,2012/06/12,2013/01/29
572,12345678902361,商品02361,2012/06/13,2013/01/29
572,12345678902362,商品02362,2012/06/14,2013/01/29
572,12345678902363,商品02363,2012/06/15,2013/01/29
572,12345678902364,商品02364,2012/06/16,2013/01/30
572,12345678902365,商品02365,2012/06/17,2013/01/30
573,12345678902366,商品02366,2012/06/18,2013/01/30
573,12345678902367,商品02367,2012/06/19,2013/01/30
573,12345678902368,商品02368,2012/06/20,2013/01/30
573,12345678902369,商品02369,2012/06/21,2013/01/30
573,12345678902370,商品02370,2012/06/22,2013/01/31
574,12345678902371,商品02371,2012/06/23,2013/01/31
574,12345678902372,商品02372,2012/06/24,2013/01/31
574,12345678902373,商品02373,2012/06/25,2013/01/31
574,12345678902374,商品02374,2012/06/26,2013/01/31
574,12345678902375,商品02375,2012/06/27,2013/01/31
575,12345678902376,商品02376,2012/06/28,2013/02/01
575,12345678902377,商品02377,2012/06/29,2013/02/01
575,12345678902378,商品02378,2012/06/30,2013/02/01
575,12345678902379,商品02379,2012/07/01,2013/02/01
575,12345678902380,商品02380,2012/07/02,2013/02/01
576,12345678902381,商品02381,2012/07/03,2013/02/01
576,12345678902382,商品02382,2012/07/04,2013/02/02
576,12345678902383,商品02383,2012/07/05,2013/02/02
576,12345678902384,商品02384,2012/07/06,2013/02/02
576,12345678902385,商品02385,2012/07/07,2013/02/02
577,12345678902386,商品02386,2012/07/08,2013/02/02
577,12345678902387,商品02387,2012/07/09,2013/02/02
577,12345678902388,商品02388,2012/07/10,2013/02/03
577,12345678902389,商品02389,2012/07/11,2013/02/03
577,12345678902390,商品02390,2012/07/12,2013/02/03
578,12345678902391,商品02391,2012/07/13,2013/02/03
578,12345678902392,商品02392,2012/07/14,2013/02/03
578,12345678902393,商品02393,2012/07/15,2013/02/03
578,12345678902394,商品02394,2012/07/16,2013/02/04
578,12345678902395,商品02395,2012/07/17,2013/02/04
579,12345678902396,商品02396,2012/07/18,2013/02/04
579,12345678902397,商品02397,2012/07/19,2013/02/04
579,12345678902398,商品02398,2012/07/20,2013/02/04
579,12345678902399,商品02399,2012/07/21,2013/02/04
579,12345678902400,商品02400,2012/07/22,2013/02/05
580,12345678902401,商品02401,2012/07/23,2013/02/05
580,12345678902402,商品02402,2012/07/24,2013/02/05
580,12345678902403,商品02403,2012/07/25,2013/02/05
580,12345678902404,商品02404,2012/07/26,2013/02/05
580,12345678902405,商品02405,2012/07/27,2013/02/05
581,12345678902406,商品02406,2012/07/28,2013/02/06
581,12345678902407,商品02407,2012/07/29,2013/02/06
581,12345678902408,商品02408,2012/07/30,2013/02/06
581,12345678902409,商品02409,2012/07/31,2013/02/06
581,12345678902410,商品02410,2012/08/01,2013/02/06
582,12345678902411,商品02411,2012/08/02,2013/02/06
582,12345678902412,商品02412,2012/08/03,2013/02/07
582,12345678902413,商品02413,2012/08/04,2013/02/07
582,12345678902414,商品02414,2012/08/05,2013/02/07
582,12345678902415,商品02415,2012/08/06,2013/02/07
583,12345678902416,商品02416,2012/08/07,2013/02/07
583,12345678902417,商品02417,2012/08/08,2013/02/07
583,12345678902418,商品02418,2012/08/09,2013/02/08
583,12345678902419,商品02419,2012/08/10,2013/02/08
583,12345678902420,商品02420,2012/08/11,2013/02/08
584,12345678902421,商品02421,2012/08/12,2013/02/08
584,12345678902422,商品02422,2012/08/13,2013/02/08
584,12345678902423,商品02423,2012/08/14,2013/02/08
584,12345678902424,商品02424,2012/08/15,2013/02/09
584,12345678902425,商品02425,2012/08/16,2013/02/09
585,12345678902426,商品02426,2012/08/17,2013/02/09
585,12345678902427,商品02427,2012/08/18,2013/02/09
585,12345678902428,商品02428,2012/08/19,2013/02/09
585,12345678902429,商品02429,2012/08/20,2013/02/09
585,12345678902430,商品02430,2012/08/21,2013/02/10
586,12345678902431,商品02431,2012/08/22,2013/02/10
586,12345678902432,商品02432,2012/08/23,2013/02/10
586,12345678902433,商品02433,2012/08/24,2013/02/10
586,12345678902434,商品02434,2012/08/25,2013/02/10
586,12345678902435,商品02435,2012/08/26,2013/02/10
587,12345678902436,商品02436,2012/08/27,2013/02/11
587,12345678902437,商品02437,2012/08/28,2013/02/11
587,12345678902438,商品02438,2012/08/29,2013/02/11
587,12345678902439,商品02439,2012/08/30,2013/02/11
587,12345678902440,商品02440,2012/08/31,2013/02/11
588,12345678902441,商品02441,2012/09/01,2013/02/11
588,12345678902442,商品02442,2012/09/02,2013/02/12
588,12345678902443,商品02443,2012/09/03,2013/02/12
588,12345678902444,商品02444,2012/09/04,2013/02/12
588,12345678902445,商品02445,2012/09/05,2013/02/12
589,12345678902446,商品02446,2012/09/06,2013/02/12
589,12345678902447,商品02447,2012/09/07,2013/02/12
589,12345678902448,商品02448,2012/09/08,2013/02/13
589,12345678902449,商品02449,2012/09/09,2013/02/13
589,12345678902450,商品02450,2012/09/10,2013/02/13
590,12345678902451,商品02451,2012/09/11,2013/02/13
590,12345678902452,商品02452,2012/09/12,2013/02/13
590,12345678902453,商品02453,2012/09/13,2013/02/13
590,12345678902454,商品02454,2012/09/14,2013/02/14
590,12345678902455,商品02455,2012/09/15,2013/02/14
591,12345678902456,商品02456,2012/09/16,2013/02/14
591,12345678902457,商品02457,2012/09/17,2013/02/14
591,12345678902458,商品02458,2012/09/18,2013/02/14
591,12345678902459,商品02459,2012/09/19,2013/02/14
591,12345678902460,商品02460,2012/09/20,2013/02/15
592,12345678902461,商品02461,2012/09/21,2013/02/15
592,12345678902462,商品02462,2012/09/22,2013/02/15
592,12345678902463,商品02463,2012/09/23,2013/02/15
592,12345678902464,商品02464,2012/09/24,2013/02/15
592,12345678902465,商品02465,2012/09/25,2013/02/15
593,12345678902466,商品02466,2012/09/26,2013/02/16
593,12345678902467,商品02467,2012/09/27,2013/02/16
593,12345678902468,商品02468,2012/09/28,2013/02/16
593,12345678902469,商品02469,2012/09/29,2013/02/16
593,12345678902470,商品02470,2012/09/30,2013/02/16
594,12345678902471,商品02471,2012/10/01,2013/02/16
594,12345678902472,商品02472,2012/10/02,2013/02/17
594,12345678902473,商品02473,2012/10/03,2013/02/17
594,12345678902474,商品02474,2012/10/04,2013/02/17
594,12345678902475,商品02475,2012/10/05,2013/02/17
595,12345678902476,商品02476,2012/10/06,2013/02/17
595,12345678902477,商品02477,2012/10/07,2013/02/17
595,12345678902478,商品02478,2012/10/08,2013/02/18
595,12345678902479,商品02479,2012/10/09,2013/02/18
595,12345678902480,商品02480,2012/10/10,2013/02/18
596,12345678902481,商品02481,2012/10/11,2013/02/18
596,12345678902482,商品02482,2012/10/12,2013/02/18
596,12345678902483,商品02483,2012/10/13,2013/02/18
596,12345678902484,商品02484,2012/10/14,2013/02/19
596,12345678902485,商品02485,2012/10/15,2013/02/19
597,12345678902486,商品02486,2012/10/16,2013/02/19
597,12345678902487,商品02487,2012/10/17,2013/02/19
597,12345678902488,商品02488,2012/10/18,2013/02/19
597,12345678902489,商品02489,2012/10/19,2013/02/19
597,12345678902490,商品02490,2012/10/20,2013/02/20
598,12345678902491,商品02491,2012/10/21,2013/02/20
598,12345678902492,商品02492,2012/10/22,2013/02/20
598,12345678902493,商品02493,2012/10/23,2013/02/20
598,12345678902494,商品02494,2012/10/24,2013/02/20
598,12345678902495,商品02495,2012/10/25,2013/02/20
599,12345678902496,商品02496,2012/10/26,2013/02/21
599,12345678902497,商品02497,2012/10/27,2013/02/21
599,12345678902498,商品02498,2012/10/28,2013/02/21
599,12345678902499,商品02499,2012/10/29,2013/02/21
599,12345678902500,商品02500,2012/10/30,2013/02/21
600,12345678902501,商品02501,2012/10/31,2013/02/21
600,12345678902502,商品02502,2012/11/01,2013/02/22
600,12345678902503,商品02503,2012/11/02,2013/02/22
600,12345678902504,商品02504,2012/11/03,2013/02/22
600,12345678902505,商品02505,2012/11/04,2013/02/22
601,12345678902506,商品02506,2012/11/05,2013/02/22
601,12345678902507,商品02507,2012/11/06,2013/02/22
601,12345678902508,商品02508,2012/11/07,2013/02/23
601,12345678902509,商品02509,2012/11/08,2013/02/23
601,12345678902510,商品02510,2012/11/09,2013/02/23
602,12345678902511,商品02511,2012/11/10,2013/02/23
602,12345678902512,商品02512,2012/11/11,2013/02/23
602,12345678902513,商品02513,2012/11/12,2013/02/23
602,12345678902514,商品02514,2012/11/13,2013/02/24
602,12345678902515,商品02515,2012/11/14,2013/02/24
603,12345678902516,商品02516,2012/11/15,2013/02/24
603,12345678902517,商品02517,2012/11/16,2013/02/24
603,12345678902518,商品02518,2012/11/17,2013/02/24
603,12345678902519,商品02519,2012/11/18,2013/02/24
603,12345678902520,商品02520,2012/11/19,2013/02/25
604,12345678902521,商品02521,2012/11/20,2013/02/25
604,12345678902522,商品02522,2012/11/21,2013/02/25
604,12345678902523,商品02523,2012/11/22,2013/02/25
604,12345678902524,商品02524,2012/11/23,2013/02/25
604,12345678902525,商品02525,2012/11/24,2013/02/25
605,12345678902526,商品02526,2012/11/25,2013/02/26
605,12345678902527,商品02527,2012/11/26,2013/02/26
605,12345678902528,商品02528,2012/11/27,2013/02/26
605,12345678902529,商品02529,2012/11/28,2013/02/26
605,12345678902530,商品02530,2012/11/29,2013/02/26
606,12345678902531,商品02531,2012/11/30,2013/02/26
606,12345678902532,商品02532,2012/12/01,2013/02/27
606,12345678902533,商品02533,2012/12/02,2013/02/27
606,12345678902534,商品02534,2012/12/03,2013/02/27
606,12345678902535,商品02535,2012/12/04,2013/02/27
607,12345678902536,商品02536,2012/12/05,2013/02/27
607,12345678902537,商品02537,2012/12/06,2013/02/27
607,12345678902538,商品02538,2012/12/07,2013/02/28
607,12345678902539,商品02539,2012/12/08,2013/02/28
607,12345678902540,商品02540,2012/12/09,2013/02/28
608,12345678902541,商品02541,2012/12/10,2013/02/28
608,12345678902542,商品02542,2012/12/11,2013/02/28
608,12345678902543,商品02543,2012/12/12,2013/02/28
608,12345678902544,商品02544,2012/12/13,2013/03/01
608,12345678902545,商品02545,2012/12/14,2013/03/01
609,12345678902546,商品02546,2012/12/15,2013/03/01
609,12345678902547,商品02547,2012/12/16,2013/03/01
609,12345678902548,商品02548,2012/12/17,2013/03/01
609,12345678902549,商品02549,2012/12/18,2013/03/01
609,12345678902550,商品02550,2012/12/19,2013/03/02
610,12345678902551,商品02551,2012/12/20,2013/03/02
610,12345678902552,商品02552,2012/12/21,2013/03/02
610,12345678902553,商品02553,2012/12/22,2013/03/02
610,12345678902554,商品02554,2012/12/23,2013/03/02
610,12345678902555,商品02555,2012/12/24,2013/03/02
611,12345678902556,商品02556,2012/12/25,2013/03/03
611,12345678902557,商品02557,2012/12/26,2013/03/03
611,12345678902558,商品02558,2012/12/27,2013/03/03
611,12345678902559,商品02559,2012/12/28,2013/03/03
611,12345678902560,商品02560,2012/12/29,2013/03/03
612,12345678902561,商品02561,2012/12/30,2013/03/03
612,12345678902562,商品02562,2012/12/31,2013/03/04
612,12345678902563,商品02563,2012/01/01,2013/03/04
612,12345678902564,商品02564,2012/01/02,2013/03/04
612,12345678902565,商品02565,2012/01/03,2013/03/04
613,12345678902566,商品02566,2012/01/04,2013/03/04
613,12345678902567,商品02567,2012/01/05,2013/03/04
613,12345678902568,商品02568,2012/01/06,2013/03/05
613,12345678902569,商品02569,2012/01/07,2013/03/05
613,12345678902570,商品02570,2012/01/08,2013/03/05
614,12345678902571,商品02571,2012/01/09,2013/03/05
614,12345678902572,商品02572,2012/01/10,2013/03/05
614,12345678902573,商品02573,2012/01/11,2013/03/05
614,12345678902574,商品02574,2012/01/12,2013/03/06
614,12345678902575,商品02575,2012/01/13,2013/03/06
615,12345678902576,商品02576,2012/01/14,2013/03/06
615,12345678902577,商品02577,2012/01/15,2013/03/06
615,12345678902578,商品02578,2012/01/16,2013/03/06
615,12345678902579,商品02579,2012/01/17,2013/03/06
615,12345678902580,商品02580,2012/01/18,2013/03/07
616,12345678902581,商品02581,2012/01/19,2013/03/07
616,12345678902582,商品02582,2012/01/20,2013/03/07
616,12345678902583,商品02583,2012/01/21,2013/03/07
616,12345678902584,商品02584,2012/01/22,2013/03/07
616,12345678902585,商品02585,2012/01/23,2013/03/07
617,12345678902586,商品02586,2012/01/24,2013/03/08
617,12345678902587,商品02587,2012/01/25,2013/03/08
617,12345678902588,商品02588,2012/01/26,2013/03/08
617,12345678902589,商品02589,2012/01/27,2013/03/08
617,12345678902590,商品02590,2012/01/28,2013/03/08
618,12345678902591,商品02591,2012/01/29,2013/03/08
618,12345678902592,商品02592,2012/01/30,2013/03/09
618,12345678902593,商品02593,2012/01/31,2013/03/09
618,12345678902594,商品02594,2012/02/01,2013/03/09
618,12345678902595,商品02595,2012/02/02,2013/03/09
619,12345678902596,商品02596,2012/02/03,2013/03/09
619,12345678902597,商品02597,2012/02/04,2013/03/09
619,12345678902598,商品02598,2012/02/05,2013/03/10
619,12345678902599,商品02599,2012/02/06,2013/03/10
619,12345678902600,商品02600,2012/02/07,2013/03/10
620,12345678902601,商品02601,2012/02/08,2013/03/10
620,12345678902602,商品02602,2012/02/09,2013/03/10
620,12345678902603,商品02603,2012/02/10,2013/03/10
620,12345678902604,商品02604,2012/02/11,2013/03/11
620,12345678902605,商品02605,2012/02/12,2013/03/11
621,12345678902606,商品02606,2012/02/13,2013/03/11
621,12345678902607,商品02607,2012/02/14,2013/03/11
621,12345678902608,商品02608,2012/02/15,2013/03/11
621,12345678902609,商品02609,2012/02/16,2013/03/11
621,12345678902610,商品02610,2012/02/17,2013/03/12
622,12345678902611,商品02611,2012/02/18,2013/03/12
622,12345678902612,商品02612,2012/02/19,2013/03/12
622,12345678902613,商品02613,2012/02/20,2013/03/12
622,12345678902614,商品02614,2012/02/21,2013/03/12
622,12345678902615,商品02615,2012/02/22,2013/03/12
623,12345678902616,商品02616,2012/02/23,2013/03/13
623,12345678902617,商品02617,2012/02/24,2013/03/13
623,12345678902618,商品02618,2012/02/25,2013/03/13
623,12345678902619,商品02619,2012/02/26,2013/03/13
623,12345678902620,商品02620,2012/02/27,2013/03/13
624,12345678902621,商品02621,2012/02/28,2013/03/13
624,12345678902622,商品02622,2012/02/29,2013/03/14
624,12345678902623,商品02623,2012/03/01,2013/03/14
624,12345678902624,商品02624,2012/03/02,2013/03/14
624,12345678902625,商品02625,2012/03/03,2013/03/14
625,12345678902626,商品02626,2012/03/04,2013/03/14
625,12345678902627,商品02627,2012/03/05,2013/03/14
625,12345678902628,商品02628,2012/03/06,2013/03/15
625,12345678902629,商品02629,2012/03/07,2013/03/15
625,12345678902630,商品02630,2012/03/08,2013/03/15
626,12345678902631,商品02631,2012/03/09,2013/03/15
626,12345678902632,商品02632,2012/03/10,2013/03/15
626,12345678902633,商品02633,2012/03/11,2013/03/15
626,12345678902634,商品02634,2012/03/12,2013/03/16
626,12345678902635,商品02635,2012/03/13,2013/03/16
627,12345678902636,商品02636,2012/03/14,2013/03/16
627,12345678902637,商品02637,2012/03/15,2013/03/16
627,12345678902638,商品02638,2012/03/16,2013/03/16
627,12345678902639,商品02639,2012/03/17,2013/03/16
627,12345678902640,商品02640,2012/03/18,2013/03/17
628,12345678902641,商品02641,2012/03/19,2013/03/17
628,12345678902642,商品02642,2012/03/20,2013/03/17
628,12345678902643,商品02643,2012/03/21,2013/03/17
628,12345678902644,商品02644,2012/03/22,2013/03/17
628,12345678902645,商品02645,2012/03/23,2013/03/17
629,12345678902646,商品02646,2012/03/24,2013/03/18
629,12345678902647,商品02647,2012/03/25,2013/03/18
629,12345678902648,商品02648,2012/03/26,2013/03/18
629,12345678902649,商品02649,2012/03/27,2013/03/18
629,12345678902650,商品02650,2012/03/28,2013/03/18
630,12345678902651,商品02651,2012/03/29,2013/03/18
630,12345678902652,商品02652,2012/03/30,2013/03/19
630,12345678902653,商品02653,2012/03/31,2013/03/19
630,12345678902654,商品02654,2012/04/01,2013/03/19
630,12345678902655,商品02655,2012/04/02,2013/03/19
631,12345678902656,商品02656,2012/04/03,2013/03/19
631,12345678902657,商品02657,2012/04/04,2013/03/19
631,12345678902658,商品02658,2012/04/05,2013/03/20
631,12345678902659,商品02659,2012/04/06,2013/03/20
631,12345678902660,商品02660,2012/04/07,2013/03/20
632,12345678902661,商品02661,2012/04/08,2013/03/20
632,12345678902662,商品02662,2012/04/09,2013/03/20
632,12345678902663,商品02663,2012/04/10,2013/03/20
632,12345678902664,商品02664,2012/04/11,2013/03/21
632,12345678902665,商品02665,2012/04/12,2013/03/21
633,12345678902666,商品02666,2012/04/13,2013/03/21
633,12345678902667,商品02667,2012/04/14,2013/03/21
633,12345678902668,商品02668,2012/04/15,2013/03/21
633,12345678902669,商品02669,2012/04/16,2013/03/21
633,12345678902670,商品02670,2012/04/17,2013/03/22
634,12345678902671,商品02671,2012/04/18,2013/03/22
634,12345678902672,商品02672,2012/04/19,2013/03/22
634,12345678902673,商品02673,2012/04/20,2013/03/22
634,12345678902674,商品02674,2012/04/21,2013/03/22
634,12345678902675,商品02675,2012/04/22,2013/03/22
635,12345678902676,商品02676,2012/04/23,2013/03/23
635,12345678902677,商品02677,2012/04/24,2013/03/23
635,12345678902678,商品02678,2012/04/25,2013/03/23
635,12345678902679,商品02679,2012/04/26,2013/03/23
635,12345678902680,商品02680,2012/04/27,2013/03/23
636,12345678902681,商品02681,2012/04/28,2013/03/23
636,12345678902682,商品02682,2012/04/29,2013/03/24
636,12345678902683,商品02683,2012/04/30,2013/03/24
636,12345678902684,商品02684,2012/05/01,2013/03/24
636,12345678902685,商品02685,2012/05/02,2013/03/24
637,12345678902686,商品02686,2012/05/03,2013/03/24
637,12345678902687,商品02687,2012/05/04,2013/03/24
637,12345678902688,商品02688,2012/05/05,2013/03/25
637,12345678902689,商品02689,2012/05/06,2013/03/25
637,12345678902690,商品02690,2012/05/07,2013/03/25
638,12345678902691,商品02691,2012/05/08,2013/03/25
638,12345678902692,商品02692,2012/05/09,2013/03/25
638,12345678902693,商品02693,2012/05/10,2013/03/25
638,12345678902694,商品02694,2012/05/11,2013/03/26
638,12345678902695,商品02695,2012/05/12,2013/03/26
639,12345678902696,商品02696,2012/05/13,2013/03/26
639,12345678902697,商品02697,2012/05/14,2013/03/26
639,12345678902698,商品02698,2012/05/15,2013/03/26
639,12345678902699,商品02699,2012/05/16,2013/03/26
639,12345678902700,商品02700,2012/05/17,2013/03/27
640,12345678902701,商品02701,2012/05/18,2013/03/27
640,12345678902702,商品02702,2012/05/19,2013/03/27
640,12345678902703,商品02703,2012/05/20,2013/03/27
640,12345678902704,商品02704,2012/05/21,2013/03/27
640,12345678902705,商品02705,2012/05/22,2013/03/27
641,12345678902706,商品02706,2012/05/23,2013/03/28
641,12345678902707,商品02707,2012/05/24,2013/03/28
641,12345678902708,商品02708,2012/05/25,2013/03/28
641,12345678902709,商品02709,2012/05/26,2013/03/28
641,12345678902710,商品02710,2012/05/27,2013/03/28
642,12345678902711,商品02711,2012/05/28,2013/03/28
642,12345678902712,商品02712,2012/05/29,2013/03/29
642,12345678902713,商品02713,2012/05/30,2013/03/29
642,12345678902714,商品02714,2012/05/31,2013/03/29
642,12345678902715,商品02715,2012/06/01,2013/03/29
643,12345678902716,商品02716,2012/06/02,2013/03/29
643,12345678902717,商品02717,2012/06/03,2013/03/29
643,12345678902718,商品02718,2012/06/04,2013/03/30
643,12345678902719,商品02719,2012/06/05,2013/03/30
643,12345678902720,商品02720,2012/06/06,2013/03/30
644,12345678902721,商品02721,2012/06/07,2013/03/30
644,12345678902722,商品02722,2012/06/08,2013/03/30
644,12345678902723,商品02723,2012/06/09,2013/03/30
644,12345678902724,商品02724,2012/06/10,2013/03/31
644,12345678902725,商品02725,2012/06/11,2013/03/31
645,12345678902726,商品02726,2012/06/12,2013/03/31
645,12345678902727,商品02727,2012/06/13,2013/03/31
645,12345678902728,商品02728,2012/06/14,2013/03/31
645,12345678902729,商品02729,2012/06/15,2013/03/31
645,12345678902730,商品02730,2012/06/16,2013/04/01
646,12345678902731,商品02731,2012/06/17,2013/04/01
646,12345678902732,商品02732,2012/06/18,2013/04/01
646,12345678902733,商品02733,2012/06/19,2013/04/01
646,12345678902734,商品02734,2012/06/20,2013/04/01
646,12345678902735,商品02735,2012/06/21,2013/04/01
647,12345678902736,商品02736,2012/06/22,2013/04/02
647,12345678902737,商品02737,2012/06/23,2013/04/02
647,12345678902738,商品02738,2012/06/24,2013/04/02
647,12345678902739,商品02739,2012/06/25,2013/04/02
647,12345678902740,商品02740,2012/06/26,2013/04/02
648,12345678902741,商品02741,2012/06/27,2013/04/02
648,12345678902742,商品02742,2012/06/28,2013/04/03
648,12345678902743,商品02743,2012/06/29,2013/04/03
648,12345678902744,商品02744,2012/06/30,2013/04/03
648,12345678902745,商品02745,2012/07/01,2013/04/03
649,12345678902746,商品02746,2012/07/02,2013/04/03
649,12345678902747,商品02747,2012/07/03,2013/04/03
